tarih;time;toplam;dogalgaz;ruzgar;linyit;tasKomur;ithalKomur;fuelOil;jeotermal;barajli;nafta;biokutle;akarsu;gunes;diger
2025-05-19 06:00:00;06:00;24427,4;2317,35;2170,34;3171,9;270,0;5125,5;11,0;1042,84;4054,26;0,0;983,92;3747,56;1442,46;90,27
2025-05-19 07:00:00;07:00;26672,04;1978,15;2207,96;2992,3;241,0;3940,5;15,3;1038,94;4770,26;0,0;990,93;3442,56;4941,96;112,18
2025-05-19 08:00:00;08:00;30162,9;1828,38;2251,77;3007,9;241,0;3694,4;24,2;1027,79;4586,46;0,0;997,39;3612,71;8749,43;141,47
2025-05-19 09:00:00;09:00;32740,9;1829,04;2197,2;3063,19;241,0;2988,19;26,7;1009,12;4583,46;0,0;1016,44;3756,2;11861,96;168,4
2025-05-19 10:00:00;10:00;34460,53;1827,35;2150,51;3049,4;241,0;2703,5;27,5;985,94;5143,46;0,0;1016,56;3154,31;13945,1;215,9
2025-05-19 11:00:00;11:00;34983,26;1417,03;2232,49;2998,9;241,0;2704,5;27,7;959,26;5451,46;0,0;1024,64;3154,57;14547,76;223,95
2025-05-19 12:00:00;12:00;34343,2;1335,44;2400,93;2999,9;241,0;2705,5;28,1;933,19;4906,36;0,0;1023,6;2876,6;14665,35;227,23
2025-05-19 13:00:00;13:00;34379,41;1334,54;2547,92;2994,7;241,0;2704,5;28,1;915,16;4906,36;0,0;1023,47;3012,96;14444,96;225,74
2025-05-19 14:00:00;14:00;34268,17;1335,66;2796,25;2883,7;241,0;2702,5;27,5;898,32;5067,86;0,0;1021,62;3213,34;13862,0;218,42
2025-05-19 15:00:00;15:00;34338,34;1413,8;3019,21;2934,2;241,0;3064,5;25,3;886,64;5706,86;0,0;1017,19;3392,47;12444,75;192,42
2025-05-19 16:00:00;16:00;34606,25;1937,11;3066,47;3038,9;241,0;3762,5;17,9;882,55;7314,16;0,0;1002,37;3373,45;9798,68;171,16
2025-05-19 17:00:00;17:00;34824,82;2979,83;2918,23;3264,5;270,0;5479,3;16,2;891,98;7829,16;0,0;1014,32;3791,23;6229,44;140,63
2025-05-19 18:00:00;18:00;34623,17;5471,69;2831,35;3357,7;270,0;6201,5;12,3;900,14;7916,16;0,0;1008,05;4069,34;2468,6;116,34
2025-05-19 19:00:00;19:00;35181,2;7344,49;2789,37;3380,2;270,0;6200,5;7,0;921,06;8689,46;0,0;1003,84;4185,19;288,73;101,36
2025-05-19 20:00:00;20:00;35852,26;7393,28;2845,02;3394,5;270,0;6199,5;7,0;944,17;9486,36;0,0;1006,44;4200,42;6,87;98,7
2025-05-19 21:00:00;21:00;35235,77;7331,43;2633,04;3395,5;270,0;6199,5;7,0;966,99;9117,66;0,0;1004,63;4206,37;6,18;97,47
2025-05-19 22:00:00;22:00;34847,1;7436,03;2487,59;3392,5;270,0;6199,5;7,0;986,26;8856,86;0,0;1004,31;4105,51;4,13;97,41
2025-05-19 23:00:00;23:00;33366,02;7080,85;2343,85;3387,5;270,0;6199,5;7,0;1003,5;8055,62;0,0;999,84;3917,68;3,28;97,4
2025-05-20 00:00:00;00:00;31690,88;5767,83;2276,27;3875,5;270,0;6169,5;7,0;993,75;7220,46;0,0;971,25;3989,64;16,28;133,4
2025-05-20 01:00:00;01:00;29919,87;5067,3;2320,61;3864,4;270,0;6169,5;7,0;1002,37;6164,46;0,0;964,33;3934,28;7,21;148,41
2025-05-20 02:00:00;02:00;29271,46;5159,7;2289,83;3813,5;270,0;6169,5;7,0;1009,22;5602,46;0,0;956,73;3835,71;9,39;148,42
2025-05-20 03:00:00;03:00;28729,74;5031,39;2190,14;3866,5;270,0;6183,7;7,0;1022,26;5339,46;0,0;962,27;3695,63;12,91;148,48
2025-05-20 04:00:00;04:00;28063,24;4574,78;2009,97;3896,3;270,0;6183,7;7,0;1028,94;5182,16;0,0;973,35;3759,9;28,44;148,7
2025-05-20 05:00:00;05:00;27176,89;4328,51;1838,11;3752,2;270,0;6184,7;7,0;1033,5;4761,16;0,0;975,21;3701,36;175,69;149,45
2025-05-20 06:00:00;06:00;27257,7;3713,2;1885,17;3834,2;270,0;6185,7;11,0;1031,44;4023,16;0,0;980,72;3633,49;1527,67;161,95
2025-05-20 07:00:00;07:00;29976,14;3172,23;1901,82;3721,15;270,0;6106,5;15,2;1008,34;4053,06;0,0;995,02;3521,28;5020,21;191,33
2025-05-20 08:00:00;08:00;35457,64;3501,08;2036,66;3834,8;270,0;6118,7;30,5;984,28;4676,26;0,0;1021,02;3811,45;8945,58;227,31
2025-05-20 09:00:00;09:00;38435,58;3053,03;2260,54;3863,3;270,0;6126,7;32,2;957,83;4557,76;0,0;1050,95;3767,58;12232,9;262,79
2025-05-20 10:00:00;10:00;39257,91;2681,49;2390,94;3654,1;241,0;5628,6;25,9;933,95;4725,06;0,0;1024,46;3511,01;14128,17;313,23
2025-05-20 11:00:00;11:00;39825,54;2673,2;2603,77;3821,8;241,0;5079,5;25,1;912,66;4760,86;0,0;1070,17;3477,39;14833,65;326,44
2025-05-20 12:00:00;12:00;38451,36;2685,87;2750,99;3899,4;241,0;4798,5;26,4;887,9;3594,36;0,0;1043,2;3152,85;15039,21;331,68
2025-05-20 13:00:00;13:00;38813,97;2689,91;2943,04;4024,0;120,0;5101,1;26,0;863,86;3605,36;0,0;1049,5;3304,43;14757,59;329,18
2025-05-20 14:00:00;14:00;39446,64;2679,19;3077,18;3944,8;120,0;5881,7;26,4;849,42;4172,86;0,0;1044,4;3343,95;13992,37;314,37
2025-05-20 15:00:00;15:00;39370,85;3077,58;3145,64;4116,0;174,0;6133,7;24,7;838,94;4618,16;0,0;1048,12;3434,41;12477,0;282,6
2025-05-20 16:00:00;16:00;39481,31;4501,15;3191,22;4158,4;234,0;6115,7;25,1;831,15;5999,66;0,0;1035,59;3661,88;9477,95;249,51
2025-05-20 17:00:00;17:00;40023,95;7475,8;3218,08;4156,0;234,0;6102,7;16,2;834,58;7012,66;0,0;1030,89;3761,11;5968,21;213,72
2025-05-20 18:00:00;18:00;38602,36;8637,86;3185,12;4213,08;270,0;6185,7;12,3;846,34;7797,66;0,0;1022,53;3955,33;2314,66;161,78
2025-05-20 19:00:00;19:00;37783,5;8676,46;3147,18;4194,0;270,0;6184,7;7,0;866,25;8971,46;0,0;1009,8;4052,94;257,81;145,9
2025-05-20 20:00:00;20:00;38859,09;8826,05;3241,51;4203,7;270,0;6183,7;7,0;888,67;10020,26;0,0;1002,3;4062,78;10,44;142,68
2025-05-20 21:00:00;21:00;38294,55;8713,05;3212,49;4113,4;270,0;6183,7;7,0;906,18;9635,66;0,0;1001,98;4102,75;6,89;141,45
2025-05-20 22:00:00;22:00;38194,44;8684,19;3090,27;4120,5;270,0;6227,62;7,0;927,37;9503,36;0,0;1008,75;4208,4;5,58;141,4
2025-05-20 23:00:00;23:00;36655,64;8566,95;2852,39;4095,5;261,0;6223,7;7,0;940,99;8590,06;0,0;989,02;3981,0;6,63;141,4
2025-05-21 00:00:00;00:00;34560,46;8339,59;2678,34;4100,4;270,0;6193,7;9,5;1023,69;7135,56;0,0;972,14;3678,22;10,81;148,51
2025-05-21 01:00:00;01:00;32480,14;7924,2;2437,13;4034,4;270,0;6193,7;9,5;1032,79;5828,56;0,0;970,83;3628,78;1,74;148,51
2025-05-21 02:00:00;02:00;31261,93;7337,32;2289,9;4086,4;270,0;6193,7;9,5;1043,6;5317,56;0,0;972,55;3590,12;2,76;148,52
2025-05-21 03:00:00;03:00;30337,86;7017,66;2155,34;4091,4;270,0;6180,7;9,5;1052,53;4958,34;0,0;977,91;3468,47;7,42;148,59
2025-05-21 04:00:00;04:00;29953,89;7023,88;2004,57;4086,4;270,0;6180,7;9,5;1058,29;4731,34;0,0;984,0;3431,54;24,86;148,81
2025-05-21 05:00:00;05:00;29090,09;6431,45;1917,44;4106,4;270,0;6181,7;9,5;1064,25;4430,56;0,0;988,35;3370,55;170,23;149,66
2025-05-21 06:00:00;06:00;28863,44;5351,93;1797,54;4096,1;270,0;6187,7;13,5;1062,3;4059,86;0,0;990,71;3240,95;1626,28;166,57
2025-05-21 07:00:00;07:00;31428,37;4025,26;1769,8;4004,7;270,0;6201,3;17,9;1049,34;4328,16;0,0;1005,95;3248,14;5302,01;205,81
2025-05-21 08:00:00;08:00;36950,91;4664,62;1682,53;4068,7;270,0;6209,7;33,5;1033,34;5101,56;0,0;1012,03;3522,92;9097,87;254,14
2025-05-21 09:00:00;09:00;39210,6;4173,07;1684,75;4091,2;270,0;6218,7;29,6;1013,41;4728,06;0,0;1030,34;3488,46;12183,21;299,8
2025-05-21 10:00:00;10:00;40374,11;3298,27;1662,87;4046,6;270,0;6224,9;30,2;986,24;5040,46;0,0;1029,88;3351,55;14098,25;334,89
2025-05-21 11:00:00;11:00;40760,71;3347,17;1726,81;4008,08;270,0;6177,7;37,5;957,03;4663,06;0,0;1032,45;3212,51;14977,31;351,09
2025-05-21 12:00:00;12:00;39370,43;3279,17;1738,58;3999,3;270,0;5974,91;30,7;926,58;3497,85;0,0;1024,23;3056,34;15216,58;356,19
2025-05-21 13:00:00;13:00;39552,21;3280,87;1849,69;3999,59;270,0;6078,02;30,5;903,35;3571,06;0,0;1056,68;3145,1;15013,96;353,39
2025-05-21 14:00:00;14:00;39972,71;3329,27;1964,61;4031,0;270,0;6173,7;36,9;886,69;4358,76;0,0;1043,55;3261,6;14281,32;335,31
2025-05-21 15:00:00;15:00;39737,46;3811,17;2008,74;4180,99;270,0;6220,47;27,9;869,58;4920,76;0,0;1050,53;3288,24;12794,65;294,43
2025-05-21 16:00:00;16:00;40260,96;5927,03;1991,52;4168,3;270,0;6203,98;27,9;861,54;6167,86;0,0;1022,09;3378,12;9990,51;252,11
2025-05-21 17:00:00;17:00;40233,64;8630,05;1939,54;4200,6;270,0;6190,93;18,7;865,4;6855,16;0,0;1016,3;3685,19;6356,32;205,45
2025-05-21 18:00:00;18:00;38449,62;9253,38;1886,27;4280,5;270,0;6225,71;14,8;876,66;8042,26;0,0;1008,78;3916,06;2510,36;164,84
2025-05-21 19:00:00;19:00;37929,88;9294,3;1797,4;4280,9;270,0;6224,7;4,5;900,24;9666,16;0,0;992,31;4040,75;313,36;145,26
2025-05-21 20:00:00;20:00;38308,73;9108,36;1675,86;4177,4;270,0;6223,7;4,5;923,58;10681,56;0,0;987,56;4102,4;10,91;142,9
2025-05-21 21:00:00;21:00;37730,21;9108,89;1472,98;4140,4;270,0;6223,7;4,5;943,38;10407,06;0,0;985,77;4027,6;4,37;141,56
2025-05-21 22:00:00;22:00;36847,87;9196,82;1348,99;4140,4;270,0;6223,7;4,5;964,14;9594,86;0,0;981,69;3978,12;3,14;141,51
2025-05-21 23:00:00;23:00;35420,09;9259,7;1225,94;4135,4;260,0;6223,7;4,5;981,88;8281,36;0,0;979,13;3924,35;2,63;141,5
2025-05-22 00:00:00;00:00;33171,22;8849,46;1115,04;4140,6;262,0;6240,5;4,5;1004,17;6929,16;0,0;968,66;3495,45;11,47;150,21
2025-05-22 01:00:00;01:00;32046,27;8873,2;1109,85;4140,6;270,0;6240,5;4,5;1009,84;5810,86;0,0;969,53;3463,68;3,5;150,21
2025-05-22 02:00:00;02:00;31415,54;8639,69;1091,01;4142,6;270,0;6240,5;4,5;1020,3;5518,46;0,0;968,44;3366,21;3,61;150,22
2025-05-22 03:00:00;03:00;30816,75;8571,85;1126,7;4128,6;270,0;6224,7;4,5;1029,22;5081,86;0,0;970,51;3251,04;7,49;150,28
2025-05-22 04:00:00;04:00;30239,11;8164,46;1144,42;4080,6;270,0;6224,7;4,5;1036,38;4911,56;0,0;970,74;3258,07;23,21;150,47
2025-05-22 05:00:00;05:00;29119,25;7759,05;1234,27;3957,5;270,0;6224,7;9,5;1040,96;4085,56;0,0;981,6;3226,72;183,99;145,4
2025-05-22 06:00:00;06:00;29020,18;6573,94;1369,55;3867,0;270,0;6231,7;10,0;1041,77;3665,86;0,0;979,7;3177,05;1672,25;161,36
2025-05-22 07:00:00;07:00;31711,7;4816,39;1576,16;4098,5;270,0;6152,7;19,9;1036,19;4045,66;0,0;1007,32;3194,98;5295,46;198,44
2025-05-22 08:00:00;08:00;37025,24;5235,53;1714,95;3910,9;270,0;6161,7;28,5;1015,93;5108,76;0,0;1027,21;3431,29;8877,4;243,07
2025-05-22 09:00:00;09:00;39769,52;5247,48;1804,17;3915,8;270,0;6169,7;31,6;989,26;4920,76;0,0;1037,8;3275,19;11824,05;283,71
2025-05-22 10:00:00;10:00;40832,56;4743,55;1892,66;3911,1;270,0;6219,7;32,2;960,38;4518,26;0,0;1026,62;3125,95;13818,64;313,5
2025-05-22 11:00:00;11:00;41322,3;4601,65;1994,29;3940,5;270,0;6194,5;32,5;931,18;4248,26;0,0;1047,32;3051,72;14679,48;330,9
2025-05-22 12:00:00;12:00;39631,89;3748,37;2133,8;3695,8;270,0;6237,5;30,7;905,18;3400,26;0,0;1061,7;2939,33;14873,61;335,64
2025-05-22 13:00:00;13:00;39884,21;4020,67;2275,03;3738,6;270,0;6236,5;32,5;878,36;3460,26;0,0;1062,8;3001,2;14578,22;330,07
2025-05-22 14:00:00;14:00;40379,46;4498,57;2535,61;3925,9;270,0;6234,5;31,9;857,3;3934,36;0,0;1063,2;3072,78;13644,43;310,91
2025-05-22 15:00:00;15:00;40623,62;5744,97;2634,92;3939,7;270,0;6265,7;29,9;843,74;4577,06;0,0;1056,42;3068,7;11911,83;280,68
2025-05-22 16:00:00;16:00;40910,88;7540,3;2587,87;3923,6;270,0;6229,7;27,9;837,26;5866,86;0,0;1042,09;3205,12;9139,21;240,97
2025-05-22 17:00:00;17:00;40022,16;8764,0;2522,83;3912,3;270,0;6215,7;13,7;833,36;7117,36;0,0;1029,21;3503,95;5641,14;198,61
2025-05-22 18:00:00;18:00;38558,2;9158,46;2493,39;4033,5;270,0;6285,5;9,8;853,63;8319,76;0,0;1022,43;3717,9;2230,27;163,56
2025-05-22 19:00:00;19:00;37847,17;9201,26;2148,12;4089,1;270,0;6283,5;4,5;879,91;9694,76;0,0;1010,75;3816,67;301,89;146,71
2025-05-22 20:00:00;20:00;38694,46;9249,35;2119,8;4091,6;270,0;6283,5;4,5;906,37;10796,96;0,0;1005,9;3812,09;9,78;144,61
2025-05-22 21:00:00;21:00;37939,26;8802,82;1968,52;4046,2;270,0;6283,5;7,5;937,51;10613,46;0,0;1007,2;3855,29;4,01;143,25
2025-05-22 22:00:00;22:00;37563,92;9351,58;1771,0;4108,6;270,0;6283,5;4,5;960,26;9917,66;0,0;1005,57;3743,84;4,2;143,21
2025-05-22 23:00:00;23:00;36098,86;9393,71;1773,33;4107,6;270,0;6283,5;4,5;977,95;8487,46;0,0;999,28;3653,13;5,2;143,2
2025-05-23 00:00:00;00:00;33886,36;9180,93;1740,42;4079,6;270,0;6283,5;9,0;991,17;6857,86;0,0;977,15;3332,69;13,93;150,11
2025-05-23 01:00:00;01:00;32529,88;9204,46;1692,94;4119,6;270,0;6283,5;9,0;998,83;5513,46;0,0;977,52;3303,19;7,27;150,11
2025-05-23 02:00:00;02:00;32154,46;9132,77;1660,09;4120,6;270,0;6283,5;9,0;1009,36;5306,46;0,0;980,42;3224,55;7,59;150,12
2025-05-23 03:00:00;03:00;31094,85;8479,11;1574,42;4099,6;270,0;6267,7;9,0;1017,58;5084,36;0,0;983,75;3149,16;10,08;150,09
2025-05-23 04:00:00;04:00;30533,43;8212,39;1527,68;3994,9;270,0;6267,7;9,0;1024,95;4928,56;0,0;982,54;3147,8;24,51;143,4
2025-05-23 05:00:00;05:00;29674,11;7505,87;1622,62;3964,6;270,0;6267,7;9,0;1030,74;4603,46;0,0;985,29;3101,94;166,6;146,29
2025-05-23 06:00:00;06:00;29533,22;7067,54;1610,14;3961,3;270,0;6274,7;14,5;1035,85;3529,46;0,0;988,67;3100,8;1514,05;166,21
2025-05-23 07:00:00;07:00;31983,49;6278,25;1465,3;3787,7;270,0;6287,7;24,5;1026,51;3778,86;0,0;997,98;3093,77;4759,16;213,76
2025-05-23 08:00:00;08:00;36460,65;6194,0;1429,25;3832,78;270,0;6295,7;33,1;999,79;4594,16;0,0;1023,11;3366,42;8152,57;269,77
2025-05-23 09:00:00;09:00;39523,42;6060,6;1429,16;3836,7;270,0;6304,7;35,7;968,6;4687,56;0,0;1034,29;3346,1;11230,92;319,09
2025-05-23 10:00:00;10:00;40679,79;5635,55;1508,47;3983,78;270,0;6311,7;36,3;940,67;4273,56;0,0;1010,46;3052,46;13302,72;354,12
2025-05-23 11:00:00;11:00;41196,3;4740,59;1699,25;3965,7;270,0;6215,25;36,7;908,78;4789,06;0,0;1051,31;3051,99;14083,9;383,77
2025-05-23 12:00:00;12:00;39014,32;3504,95;1870,72;3837,9;270,0;6030,7;30,1;884,93;4104,06;0,0;1052,01;2779,44;14260,01;389,5
2025-05-23 13:00:00;13:00;38463,32;3348,23;2117,87;3934,0;270,0;6030,7;29,9;860,26;3760,96;0,0;1045,15;2716,92;13968,7;380,63
2025-05-23 14:00:00;14:00;40290,66;4469,4;2467,84;3914,9;270,0;6212,7;36,1;844,73;4655,46;0,0;1039,96;3032,24;13003,04;344,29
2025-05-23 15:00:00;15:00;39918,2;5558,61;2636,85;3969,29;270,0;6302,7;34,0;830,44;4825,06;0,0;1033,08;3007,41;11142,76;308,0
2025-05-23 16:00:00;16:00;40500,7;7126,29;2816,71;3984,3;270,0;6291,7;27,3;825,15;6264,16;0,0;1019,52;3120,34;8494,84;260,39
2025-05-23 17:00:00;17:00;40149,18;8465,82;2909,45;3978,6;270,0;6277,7;18,2;828,86;7451,26;0,0;991,54;3464,03;5284,75;208,97
2025-05-23 18:00:00;18:00;39051,24;9080,73;2858,12;3925,88;270,0;6285,5;14,3;843,34;8907,86;0,0;986,82;3573,25;2137,3;168,14
2025-05-23 19:00:00;19:00;38674,09;9124,93;2836,53;3980,6;270,0;6283,5;9,0;869,47;10187,66;0,0;974,62;3706,96;284,01;146,81
2025-05-23 20:00:00;20:00;39169,33;9181,52;2897,78;3983,4;270,0;6283,5;9,0;899,63;10796,06;0,0;974,89;3720,77;8,27;144,51
2025-05-23 21:00:00;21:00;39163,36;9252,53;2942,99;3976,6;270,0;6298,5;9,0;927,1;10592,16;0,0;976,33;3772,5;2,62;143,03
2025-05-23 22:00:00;22:00;38563,18;9299,75;3026,28;3979,6;270,0;6298,5;9,0;951,03;9934,34;0,0;979,43;3670,72;1,53;143,0
2025-05-23 23:00:00;23:00;36986,08;8954,13;2987,85;3973,1;270,0;6298,5;9,0;969,97;8805,46;0,0;972,3;3600,63;2,14;143,0
2025-05-24 00:00:00;00:00;34152,74;8496,15;3109,43;4003,6;270,0;6275,5;9,0;972,49;6530,16;0,0;976,95;3364,89;9,46;135,11
2025-05-24 01:00:00;01:00;32536,28;7963,33;3049,05;4004,6;270,0;6275,5;9,0;987,16;5568,16;0,0;976,55;3310,5;2,32;120,11
2025-05-24 02:00:00;02:00;31409,82;7695,59;2899,26;3974,6;270,0;6275,5;9,0;998,46;5021,16;0,0;976,3;3167,36;2,47;120,12
2025-05-24 03:00:00;03:00;30406,81;7241,91;2712,62;3896,6;270,0;6259,7;9,0;1009,06;4774,26;0,0;982,69;3124,68;6,1;120,19
2025-05-24 04:00:00;04:00;29933,96;6978,09;2570,65;3896,6;270,0;6259,7;9,0;1014,54;4723,76;0,0;988,08;3077,21;25,94;120,39
2025-05-24 05:00:00;05:00;28962,44;6628,19;2365,99;3808,6;270,0;6259,7;9,0;1022,42;4260,66;0,0;989,28;3031,54;195,87;121,19
2025-05-24 06:00:00;06:00;28443,89;5190,43;2243,75;3871,3;270,0;6241,2;12,7;1025,27;3732,86;0,0;990,71;3007,8;1724,77;133,1
2025-05-24 07:00:00;07:00;29959,32;3409,9;2161,16;3618,8;270,0;6014,7;8,9;1016,3;4255,16;0,0;1000,61;2804,41;5237,75;161,63
2025-05-24 08:00:00;08:00;33835,11;3424,92;1980,84;3815,69;270,0;6191,7;19,5;983,41;4064,86;0,0;1017,55;3067,24;8809,17;190,23
2025-05-24 09:00:00;09:00;36326,88;2777,0;1841,3;3894,6;270,0;6199,7;22,3;948,2;4076,56;0,0;1031,89;3179,18;11861,85;224,3
2025-05-24 10:00:00;10:00;37733,23;2436,53;1801,49;3571,5;270,0;6019,7;17,9;914,91;4652,66;0,0;1025,99;2829,92;13931,02;261,61
2025-05-24 11:00:00;11:00;38570,68;2409,82;1939,45;3519,1;270,0;5974,7;19,3;882,45;4413,16;0,0;1040,9;2841,28;14982,95;277,57
2025-05-24 12:00:00;12:00;38000,62;2436,53;2108,34;3507,69;270,0;5755,7;19,7;853,11;3846,56;0,0;1048,15;2594,79;15275,45;284,6
2025-05-24 13:00:00;13:00;38313,77;2434,45;2382,46;3609,0;270,0;5954,7;18,4;823,28;3843,56;0,0;1043,9;2669,32;14982,74;281,96
2025-05-24 14:00:00;14:00;38375,83;2533,17;2781,69;3640,5;270,0;6211,7;15,6;800,51;4074,56;0,0;1044,73;2836,87;13907,55;258,95
2025-05-24 15:00:00;15:00;38228,87;2669,75;3421,81;3699,19;270,0;6132,2;13,9;786,61;5325,06;0,0;1030,53;2742,12;11905,31;232,39
2025-05-24 16:00:00;16:00;38101,43;3813,85;4001,22;3762,6;270,0;6186,7;17,9;776,96;5969,96;0,0;1026,74;3001,98;9066,86;206,66
2025-05-24 17:00:00;17:00;38408,75;6256,38;4624,61;3820,69;270,0;6177,7;14,9;775,86;6642,86;0,0;1019,64;3136,11;5499,31;170,69
2025-05-24 18:00:00;18:00;37701,1;7169,47;5140,22;3710,8;270,0;6292,5;13,0;789,81;7644,96;0,0;1010,47;3410,83;2115,46;133,58
2025-05-24 19:00:00;19:00;37437,65;7220,64;5380,33;3701,6;270,0;6290,5;9,0;817,32;8821,66;0,0;993,21;3513,55;303,6;116,24
2025-05-24 20:00:00;20:00;37957,08;7267,94;5418,16;3696,6;270,0;6290,5;9,0;857,26;9500,66;0,0;994,8;3528,28;10,07;113,81
2025-05-24 21:00:00;21:00;37519,48;7308,25;5362,14;3708,6;270,0;6275,5;9,0;890,98;9098,04;0,0;990,26;3488,11;4,94;113,66
2025-05-24 22:00:00;22:00;36777,6;7349,86;5431,25;3674,6;270,0;6275,5;9,0;919,71;8278,76;0,0;994,95;3457,37;2,99;113,61
2025-05-24 23:00:00;23:00;35777,38;7383,5;5354,74;3671,6;270,0;6275,5;9,0;946,81;7442,96;0,0;992,62;3314,1;2,95;113,6
2025-05-25 00:00:00;00:00;33721,59;7008,64;5315,49;3480,6;270,0;6275,5;9,0;971,98;6119,86;0,0;963,42;3203,62;11,07;92,41
2025-05-25 01:00:00;01:00;31624,11;6528,26;5136,21;3481,6;270,0;6275,5;9,0;980,26;4781,26;0,0;942,06;3124,65;2,9;92,41
2025-05-25 02:00:00;02:00;30072,88;5551,27;4981,25;3506,1;270,0;6275,5;9,0;990,66;4265,36;0,0;942,72;3186,8;2,01;92,21
2025-05-25 03:00:00;03:00;29277,34;5067,16;4571,02;3530,6;270,0;6167,7;9,0;1001,25;4449,96;0,0;947,31;3165,79;5,37;92,18
2025-05-25 04:00:00;04:00;28448,23;4768,11;4190,13;3530,6;270,0;6167,7;9,0;1008,14;4231,96;0,0;944,02;3212,09;24,35;92,13
2025-05-25 05:00:00;05:00;27546,34;4178,19;4099,73;3532,6;270,0;6168,7;9,0;1011,32;3827,66;0,0;951,85;3212,57;189,87;94,85
2025-05-25 06:00:00;06:00;26723,78;2763,7;4005,34;3477,89;270,0;6118,3;14,5;1014,17;3132,66;0,0;942,38;3161,95;1706,09;116,8
2025-05-25 07:00:00;07:00;27233,62;1704,1;3906,04;3361,08;270,0;4817,5;17,5;996,11;2975,56;0,0;950,1;2838,2;5233,62;163,81
2025-05-25 08:00:00;08:00;29741,04;1160,04;3824,43;3261,27;241,0;3762,5;26,2;961,41;3859,46;0,0;956,83;2514,1;8953,71;220,09
2025-05-25 09:00:00;09:00;31472,81;1076,72;3925,13;3221,34;241,0;3144,5;28,9;928,2;3715,36;0,0;967,36;2240,03;11713,9;270,37
2025-05-25 10:00:00;10:00;33245,86;1100,85;4351,33;3235,09;241,0;3041,5;29,4;892,52;4138,36;0,0;963,27;1962,36;12985,79;304,39
2025-05-25 11:00:00;11:00;33953,75;1102,53;4463,01;3255,64;241,0;3002,5;29,8;854,95;4118,36;0,0;978,72;1975,78;13610,58;320,88
2025-05-25 12:00:00;12:00;34599,46;1103,83;5705,59;3263,11;241,0;3003,5;30,2;825,41;3627,76;0,0;981,8;1936,27;13558,56;322,43
2025-05-25 13:00:00;13:00;34827,28;1102,18;6128,93;3246,01;241,0;3002,5;29,9;803,38;3640,76;0,0;979,45;2050,57;13289,7;312,9
2025-05-25 14:00:00;14:00;34572,69;1099,37;6516,89;3248,32;241,0;3000,5;27,9;789,0;3852,76;0,0;974,66;2233,68;12297,84;290,77
2025-05-25 15:00:00;15:00;34156,68;1095,68;6702,23;3252,0;241,0;3238,5;26,8;781,11;4585,36;0,0;976,23;2429,45;10572,7;255,62
2025-05-25 16:00:00;16:00;34338,82;1212,31;6522,76;3262,78;241,0;4029,5;20,0;785,66;6258,86;0,0;986,5;2596,57;8228,18;194,7
2025-05-25 17:00:00;17:00;34384,97;2390,96;5953,15;3472,17;241,0;5302,2;11,2;792,57;6907,66;0,0;991,12;2937,95;5241,79;143,2
2025-05-25 18:00:00;18:00;34540,53;4974,4;5279,56;3835,96;270,0;6219,7;14,3;816,21;6663,26;0,0;995,26;3355,25;2016,75;99,88
2025-05-25 19:00:00;19:00;35380,77;6220,93;5258,45;3784,91;270,0;6217,7;9,0;840,01;7968,06;0,0;987,79;3503,81;241,08;79,03
2025-05-25 20:00:00;20:00;36514,22;6421,43;5199,16;3801,0;270,0;6216,7;9,0;874,27;9082,86;0,0;980,86;3570,95;10,3;77,69
2025-05-25 21:00:00;21:00;35763,73;6446,84;4928,21;3875,97;270,0;6216,7;9,0;901,58;8576,86;0,0;969,67;3486,21;5,07;77,62
2025-05-25 22:00:00;22:00;35197,04;6494,47;4992,55;3817,92;270,0;6216,7;9,0;926,1;7952,36;0,0;946,67;3490,6;3,17;77,5
2025-05-25 23:00:00;23:00;33895,6;6577,54;4784,2;3806,91;270,0;6216,7;9,0;945,52;6908,96;0,0;953,74;3343,28;2,35;77,4
2025-05-26 00:00:00;00:00;31941,03;4220,16;4747,05;3926,5;270,0;6242,6;9,0;956,7;7212,76;0,0;950,55;3258,99;13,11;133,61
2025-05-26 01:00:00;01:00;30104,76;3163,66;5033,11;3915,5;270,0;6243,4;9,0;963,96;6266,76;0,0;945,93;3140,35;4,58;148,51
2025-05-26 02:00:00;02:00;28577,05;2740,76;5052,36;3733,5;270,0;6242,9;2,0;974,26;5446,66;0,0;947,24;3012,47;6,38;148,52
2025-05-26 03:00:00;03:00;27959,31;2623,66;4737,05;3844,5;270,0;6223,9;2,0;979,65;5258,66;0,0;950,51;2910,65;10,16;148,57
2025-05-26 04:00:00;04:00;27971,48;2765,26;4481,32;3835,5;270,0;6231,0;9,0;990,93;5295,86;0,0;946,82;2972,84;24,13;148,82
2025-05-26 05:00:00;05:00;27246,71;2786,26;4083,09;3812,0;270,0;6254,7;9,0;996,42;4842,46;0,0;953,67;2922,92;167,09;149,1
2025-05-26 06:00:00;06:00;27265,59;2934,76;3877,77;3802,5;270,0;6038,7;5,7;999,47;4131,46;0,0;946,37;2796,69;1303,51;158,66
2025-05-26 07:00:00;07:00;30078,24;3723,26;3674,91;3841,8;270,0;6037,7;8,9;992,41;3734,96;0,0;958,75;2904,3;3751,29;179,96
2025-05-26 08:00:00;08:00;36034,54;6000,85;3285,48;3958,4;270,0;6216,5;19,5;974,71;4617,06;0,0;1007,06;3258,59;6220,19;206,2
