date;FBA;FBS;Eşleşme;PTF;Blok Alış Eşleşme;Blok Satış Eşleşme;YTP;Ritm;day;hour
2023-09-05 17:00:00;26198,0;11361,6;26417,0;2595,62;527,3;11554,4;47168;4594,33;5;17
2023-09-05 18:00:00;25715,1;10961,7;25834,1;2596,89;519,5;11539,2;45922;4725,4;5;18
2023-09-05 19:00:00;25951,9;10926,2;26070,9;2598,26;513,8;11557,6;45964;4609,62;5;19
2023-09-05 20:00:00;25830,3;10664,8;25949,2;2598,79;592,5;11777,0;45792;4475,85;5;20
2023-09-05 21:00:00;24662,3;10542,3;25029,3;2588,98;584,7;11903,8;44461;4402,22;5;21
2023-09-05 22:00:00;22681,2;10461,0;23018,1;2225,0;570,2;9060,6;42948;4208,61;5;22
2023-09-05 23:00:00;21453,6;10493,7;22059,7;2099,99;563,0;8664,4;40816;4094,48;5;23
2023-09-06 00:00:00;20327,6;10976,3;20840,2;2199,0;550,7;7466,0;39601;4684,22;6;0
2023-09-06 01:00:00;19383,5;10041,4;20173,0;2092,98;554,3;8016,9;37851;4403,09;6;1
2023-09-06 02:00:00;18793,9;9578,3;19491,6;1894,98;552,1;8036,4;36245;4142,45;6;2
2023-09-06 03:00:00;18323,6;9642,7;19316,5;1500,0;553,5;7884,8;35170;3958,86;6;3
2023-09-06 04:00:00;18213,1;9353,0;19005,3;1827,61;554,1;7809,3;34405;3804,34;6;4
2023-09-06 05:00:00;18261,1;9199,8;18904,1;1894,99;559,8;7808,9;34129;3798,04;6;5
2023-09-06 06:00:00;18876,6;9687,0;19481,0;1899,01;565,4;7736,4;33224;3682,85;6;6
2023-09-06 07:00:00;19478,3;10279,5;20226,4;1899,01;576,0;7326,1;35177;3633,44;6;7
2023-09-06 08:00:00;23090,6;10803,8;23504,0;2299,0;615,4;9284,7;41934;3484,67;6;8
2023-09-06 09:00:00;24893,0;11846,5;25289,7;2400,01;634,1;9852,8;45455;3566,77;6;9
2023-09-06 10:00:00;25816,4;12520,9;26213,5;2387,64;638,1;9969,7;46902;3581,52;6;10
2023-09-06 11:00:00;26454,9;13267,3;26888,4;2324,99;643,3;10050,4;47841;3712,66;6;11
2023-09-06 12:00:00;25250,3;13709,3;26329,3;1894,98;638,9;9176,6;47599;3851,73;6;12
2023-09-06 13:00:00;26125,3;13617,7;26914,0;2191,99;650,8;9164,8;48286;4022,92;6;13
2023-09-06 14:00:00;27367,1;13336,2;27905,6;2198,01;657,4;11311,1;48697;4334,11;6;14
2023-09-06 15:00:00;27383,0;12529,3;27771,9;2441,41;652,2;11337,1;48545;4647,28;6;15
2023-09-06 16:00:00;27252,8;11759,6;27380,3;2597,06;541,5;11330,6;48269;4875,2;6;16
2023-09-06 17:00:00;26496,0;11136,4;26620,5;2597,83;529,0;11537,8;47455;5100,28;6;17
2023-09-06 18:00:00;25802,5;10860,1;25927,0;2597,41;517,1;11756,6;45702;5277,85;6;18
2023-09-06 19:00:00;25916,0;10797,8;26002,9;2599,99;506,5;11632,6;45383;5081,13;6;19
2023-09-06 20:00:00;25739,9;10712,3;25859,2;2599,99;587,1;11695,2;45248;5053,81;6;20
2023-09-06 21:00:00;24398,3;10540,6;24906,8;2299,99;584,7;11956,7;43952;5070,04;6;21
2023-09-06 22:00:00;22602,7;10149,9;22741,3;2227,97;570,9;8968,4;42424;4937,27;6;22
2023-09-06 23:00:00;21356,8;10120,1;21867,1;2099,01;566,3;8668,4;40485;4751,79;6;23
2023-09-07 00:00:00;20695,3;11047,2;21005,1;2200,01;553,4;7401,0;38579;4705,51;7;0
2023-09-07 01:00:00;19729,5;10141,5;20346,8;2096,7;555,9;7983,2;36896;4424,19;7;1
2023-09-07 02:00:00;19049,2;9916,0;19874,5;1700,01;555,4;8073,9;35517;4253,51;7;2
2023-09-07 03:00:00;18538,9;9930,2;19385,4;1649,99;552,4;7608,9;34549;4121,05;7;3
2023-09-07 04:00:00;18244,2;9827,7;19110,7;1600,01;548,7;7500,4;33802;4007,3;7;4
2023-09-07 05:00:00;18251,7;9606,7;19068,8;1884,66;550,1;7499,1;33539;3877,39;7;5
2023-09-07 06:00:00;18530,6;10011,0;19403,7;1800,01;551,9;7479,3;32784;3812,39;7;6
2023-09-07 07:00:00;19274,6;10592,2;20302,6;1820,0;564,8;7159,9;34724;3810,43;7;7
2023-09-07 08:00:00;22832,7;11164,9;23789,5;2144,0;601,2;9543,2;40606;3757,56;7;8
2023-09-07 09:00:00;24800,2;12131,3;25349,2;2225,0;615,2;9799,6;43723;4064,56;7;9
2023-09-07 10:00:00;25538,1;12742,3;26372,4;1999,99;624,3;10534,8;45492;4169,07;7;10
2023-09-07 11:00:00;26186,7;13677,6;27124,2;1850,01;630,2;10393,6;47073;4277,07;7;11
2023-09-07 12:00:00;24976,4;14044,1;26168,3;1729,99;619,6;8907,2;47251;4424,36;7;12
2023-09-07 13:00:00;25780,8;13815,6;26685,9;2049,99;628,4;8800,4;48401;4709,47;7;13
2023-09-07 14:00:00;26790,4;13714,5;27584,6;2190,0;633,3;10434,7;49350;4950,79;7;14
2023-09-07 15:00:00;26790,3;13118,2;27374,3;2244,01;625,3;10620,7;49250;5318,57;7;15
2023-09-07 16:00:00;26622,4;12436,6;27139,0;2299,98;612,8;10950,5;48956;5804,97;7;16
2023-09-07 17:00:00;26101,1;11825,2;26451,9;2399,99;589,5;11097,9;47905;6117,08;7;17
2023-09-07 18:00:00;25589,3;11618,8;25820,1;2399,99;559,0;11372,8;45880;6329,16;7;18
2023-09-07 19:00:00;25415,5;11801,7;25752,2;2441,41;550,9;11162,3;45502;6114,73;7;19
2023-09-07 20:00:00;25255,1;11719,6;25599,8;2400,0;543,6;11277,3;45093;6267,18;7;20
2023-09-07 21:00:00;24238,4;11621,9;25014,7;2000,0;543,7;11215,7;43804;6501,56;7;21
2023-09-07 22:00:00;22461,9;11415,9;23251,6;2005,17;532,2;8801,2;42340;6381,03;7;22
2023-09-07 23:00:00;21269,6;11422,2;22235,1;1729,99;526,7;8699,3;40481;6286,97;7;23
2023-09-08 00:00:00;21091,2;12643,8;21697,6;2041,34;514,1;5821,9;39788;6480,84;8;0
2023-09-08 01:00:00;19907,4;11775,4;20554,9;1999,0;518,1;6641,0;37914;6238,55;8;1
2023-09-08 02:00:00;19156,0;11273,3;19967,6;1948,17;516,3;6294,5;36506;6117,98;8;2
2023-09-08 03:00:00;18628,9;11381,0;19447,9;1850,0;513,0;5933,8;35407;6034,17;8;3
2023-09-08 04:00:00;18332,0;11474,4;19431,4;1673,99;509,1;5950,8;34686;6056,37;8;4
2023-09-08 05:00:00;18499,7;11437,2;19523,9;1750,0;514,6;6071,7;34430;5930,35;8;5
2023-09-08 06:00:00;18686,8;11955,3;19919,0;1499,99;516,1;6020,8;33742;5836,36;8;6
2023-09-08 07:00:00;19157,6;11997,2;20268,4;1500,0;527,6;6087,0;35605;5626,17;8;7
2023-09-08 08:00:00;22025,2;12347,8;22830,6;2044,67;561,8;7485,8;41927;5517,74;8;8
2023-09-08 09:00:00;23713,2;12846,6;24253,0;2273,65;573,8;7785,9;45056;5789,31;8;9
2023-09-08 10:00:00;24542,5;13623,5;25233,3;2192,0;582,1;7881,7;46334;5758,49;8;10
2023-09-08 11:00:00;25040,0;14248,7;25806,5;2100,01;577,2;7876,6;47428;5691,1;8;11
2023-09-08 12:00:00;24175,9;14943,5;25307,3;1595,0;564,4;7211,6;46921;5742,84;8;12
2023-09-08 13:00:00;24501,7;15127,4;25630,1;1595,0;567,9;7404,2;47443;5838,75;8;13
2023-09-08 14:00:00;25988,1;14889,4;27045,5;1999,99;579,5;8659,0;48427;6093,71;8;14
2023-09-08 15:00:00;26082,7;14264,4;27302,0;1800,0;571,3;9902,3;48300;6413,56;8;15
2023-09-08 16:00:00;26149,9;13293,6;26716,3;2097,99;570,5;10008,0;47965;6623,87;8;16
2023-09-08 17:00:00;25723,5;12808,2;26160,7;2199,99;551,9;10026,3;47192;6899,96;8;17
2023-09-08 18:00:00;25260,4;12564,9;25637,0;2283,66;538,4;10059,9;45653;7068,2;8;18
2023-09-08 19:00:00;25539,2;12710,2;25842,3;2295,01;533,6;10111,2;45494;6891,92;8;19
2023-09-08 20:00:00;25195,0;12463,6;25463,9;2300,01;531,4;10014,9;45100;6910,66;8;20
2023-09-08 21:00:00;24262,3;12326,5;25011,1;2192,0;530,5;9619,0;43804;6852,16;8;21
2023-09-08 22:00:00;22573,2;12267,2;23370,9;2000,0;529,3;7881,1;42374;6719,43;8;22
2023-09-08 23:00:00;21447,5;12006,7;22426,1;1899,0;547,1;7942,0;40458;6447,08;8;23
2023-09-09 00:00:00;21410,5;12924,1;21848,1;2190,28;542,6;6335,9;39808;6159,88;9;0
2023-09-09 01:00:00;20222,4;11804,0;21029,2;2010,0;543,1;7139,1;38214;5897,83;9;1
2023-09-09 02:00:00;19589,4;11502,6;20509,0;1649,97;547,4;7199,7;36811;5734,15;9;2
2023-09-09 03:00:00;19246,9;11539,7;20107,8;1873,0;551,1;6651,1;35781;5538,41;9;3
2023-09-09 04:00:00;18979,1;11628,4;19968,9;1500,0;542,5;6416,4;35099;5375,92;9;4
2023-09-09 05:00:00;18890,5;11434,2;19547,5;1999,99;538,8;6017,9;34666;5293,52;9;5
2023-09-09 06:00:00;19070,3;11872,0;19759,6;1950,0;548,3;5705,8;33721;5159,08;9;6
2023-09-09 07:00:00;19100,3;11954,1;19930,5;1877,08;550,7;5551,0;34676;5044,31;9;7
2023-09-09 08:00:00;20814,7;12386,7;21325,8;2200,0;574,3;5531,3;39307;4869,5;9;8
2023-09-09 09:00:00;21949,8;13438,8;22507,3;2296,96;559,2;5532,6;41965;5106,68;9;9
2023-09-09 10:00:00;22960,5;14466,2;23528,2;2250,0;556,8;5512,9;43240;5212,26;9;10
2023-09-09 11:00:00;23382,3;15515,2;24264,9;1817,64;548,7;5495,7;44113;5261,11;9;11
2023-09-09 12:00:00;22600,6;16070,5;23746,9;1349,97;583,5;5079,5;43974;5393,49;9;12
2023-09-09 13:00:00;22961,5;15868,1;24119,6;1499,99;589,3;5082,1;44318;5509,31;9;13
2023-09-09 14:00:00;23294,4;15400,2;24503,9;1649,97;590,2;5963,5;44801;5794,84;9;14
2023-09-09 15:00:00;23104,6;14750,5;24593,9;1349,98;583,3;6966,0;44702;6143,27;9;15
2023-09-09 16:00:00;22966,8;13672,3;24335,5;1500,01;567,1;7884,5;44519;6526,26;9;16
2023-09-09 17:00:00;23749,8;13099,9;24675,1;1649,97;557,8;8997,4;44188;6810,16;9;17
2023-09-09 18:00:00;24315,1;12736,5;24602,1;2400,0;518,6;9253,5;43400;6911,29;9;18
2023-09-09 19:00:00;24948,2;12817,6;25022,7;2596,15;516,4;9036,4;43589;6615,81;9;19
2023-09-09 20:00:00;24411,8;12726,8;24494,9;2577,99;516,2;8701,5;43659;6615,25;9;20
2023-09-09 21:00:00;23011,7;12714,6;23371,9;2199,99;513,4;8223,0;42659;6540,96;9;21
2023-09-09 22:00:00;21533,4;12618,0;22402,8;2002,84;501,5;6757,6;41464;6441,64;9;22
2023-09-09 23:00:00;20587,6;12676,6;21473,5;1750,01;533,6;6709,7;39653;6314,64;9;23
2023-09-10 00:00:00;19941,6;13887,8;20611,4;2150,0;929,5;4418,8;36863;6249,5;10;0
2023-09-10 01:00:00;19357,5;13240,3;20095,0;1649,99;931,6;5134,5;35457;6174,54;10;1
2023-09-10 02:00:00;18984,7;12824,3;19644,5;1899,99;932,3;4825,9;34033;6206,26;10;2
2023-09-10 03:00:00;18444,1;13218,4;19179,5;1499,99;924,0;4418,9;33070;6079,09;10;3
2023-09-10 04:00:00;18104,1;13475,7;18862,9;1349,98;923,1;3924,9;32316;6160,87;10;4
2023-09-10 05:00:00;17891,3;13357,0;18589,6;1649,99;920,7;3285,3;31809;6254,65;10;5
2023-09-10 06:00:00;17897,5;13886,1;18663,2;1349,98;924,4;3159,4;30736;6368,3;10;6
2023-09-10 07:00:00;17144,8;14111,0;17879,7;1299,99;926,7;2272,8;30414;6389,23;10;7
2023-09-10 08:00:00;17990,5;15469,3;18986,9;749,99;922,6;1871,8;32358;6490,37;10;8
2023-09-10 09:00:00;19159,8;17030,1;20304,4;569,99;973,3;1335,4;34434;6731,96;10;9
2023-09-10 10:00:00;20154,0;18187,0;21477,4;500,01;975,9;1376,4;35717;6904,84;10;10
2023-09-10 11:00:00;20834,8;19070,1;22140,6;500,01;983,6;1127,7;36718;6959,75;10;11
2023-09-10 12:00:00;20739,9;19524,2;22393,3;250,01;1006,4;1194,4;36848;6949,73;10;12
2023-09-10 13:00:00;20957,0;19303,1;22345,5;500,0;1003,3;1200,6;37024;7068,91;10;13
2023-09-10 14:00:00;21234,5;18597,4;21990,8;1248,99;999,3;1206,7;37905;7239,73;10;14
2023-09-10 15:00:00;21204,3;17658,8;21979,5;1155,13;907,4;2178,4;38014;7447,45;10;15
2023-09-10 16:00:00;21321,4;16214,9;22071,2;1900,0;898,9;2567,5;38131;7690,21;10;16
2023-09-10 17:00:00;21827,8;15060,4;22563,5;2000,01;889,9;4584,5;38305;7955,52;10;17
2023-09-10 18:00:00;22633,7;14712,7;23335,8;2100,01;853,1;6205,4;38269;8002,28;10;18
2023-09-10 19:00:00;23556,4;14647,4;23992,7;2484,66;854,1;6876,4;39114;7733,71;10;19
2023-09-10 20:00:00;23366,2;14496,7;23804,0;2400,0;851,4;6487,3;39745;7686,5;10;20
2023-09-10 21:00:00;22615,2;14430,1;23147,3;2299,99;848,1;5870,1;39070;7561,72;10;21
2023-09-10 22:00:00;20886,0;14460,6;21626,3;1599,99;840,6;5148,5;38346;7348,65;10;22
2023-09-10 23:00:00;20043,9;14102,7;20793,6;1499,99;875,7;4835,0;37036;7149,41;10;23
2023-09-11 00:00:00;19000,7;14046,6;19248,6;2157,43;541,2;3308,7;36216;7164,82;11;0
2023-09-11 01:00:00;18254,5;13727,4;18727,7;1750,01;544,9;3549,2;34307;7022,16;11;1
2023-09-11 02:00:00;17720,8;13650,5;18460,3;1349,97;549,6;3849,7;32789;7027,19;11;2
2023-09-11 03:00:00;17159,8;13765,7;17799,6;1300,0;543,1;3193,6;31809;6848,93;11;3
2023-09-11 04:00:00;16919,5;13810,8;17628,1;1250,0;545,1;3079,4;31048;6787,92;11;4
2023-09-11 05:00:00;17304,5;13832,4;17962,2;1349,97;544,6;3078,4;30963;6628,92;11;5
2023-09-11 06:00:00;17697,3;14028,9;19009,5;980,0;557,7;4265,5;30133;6571,13;11;6
2023-09-11 07:00:00;18729,5;13866,7;19509,1;1299,99;573,1;4562,1;31916;6473,74;11;7
2023-09-11 08:00:00;22187,7;13607,5;22688,0;2010,0;610,2;6437,7;38784;6455,22;11;8
2023-09-11 09:00:00;23886,5;14340,7;24310,7;2198,01;601,5;7033,2;42706;6717,75;11;9
2023-09-11 10:00:00;24726,6;15034,7;25437,6;1900,0;605,5;7488,1;44337;6757,32;11;10
2023-09-11 11:00:00;25153,3;15626,1;25652,3;2188,0;603,8;7186,7;45677;6681,37;11;11
2023-09-11 12:00:00;24206,3;16042,9;25515,5;1349,98;561,7;7017,3;45317;6660,15;11;12
2023-09-11 13:00:00;24922,4;15824,2;25920,8;1900,0;565,7;7060,7;46385;6729,97;11;13
2023-09-11 14:00:00;25859,3;15573,2;26669,1;2068,23;571,6;7997,3;47335;6944,02;11;14
2023-09-11 15:00:00;26246,1;14823,8;26785,2;2144,0;563,6;8762,8;47013;7160,01;11;15
2023-09-11 16:00:00;26330,1;14051,1;26981,1;1999,01;555,1;10110,4;46679;7265,7;11;16
2023-09-11 17:00:00;26140,3;13596,0;26683,4;2199,99;544,9;10358,1;45648;7462,74;11;17
2023-09-11 18:00:00;25434,9;13371,0;25928,7;2198,0;532,0;10480,6;43822;7445,51;11;18
2023-09-11 19:00:00;25721,8;13174,5;25912,7;2450,0;528,9;10286,9;43971;6924,16;11;19
2023-09-11 20:00:00;25223,1;12945,9;25551,4;2400,0;525,9;10141,5;43688;7027,64;11;20
2023-09-11 21:00:00;24179,0;12694,0;25079,7;1989,0;524,7;10377,2;42204;6946,57;11;21
2023-09-11 22:00:00;22542,5;12517,6;23217,4;2045,24;514,4;7870,0;40669;6679,72;11;22
2023-09-11 23:00:00;21468,4;12394,0;22325,5;1990,0;511,5;7783,5;38603;6336,35;11;23
2023-09-12 00:00:00;20320,4;12564,2;21017,8;2100,01;550,1;6240,2;38367;5924,59;12;0
2023-09-12 01:00:00;19526,4;11691,0;20393,5;2000,0;552,2;6652,0;36685;5479,3;12;1
2023-09-12 02:00:00;18825,6;11461,0;19967,5;1649,99;551,0;6687,1;35317;5174,06;12;2
2023-09-12 03:00:00;18350,0;11447,1;19612,8;1500,0;551,4;6423,9;34343;4764,77;12;3
2023-09-12 04:00:00;18274,5;11319,5;19456,3;1649,99;552,2;6383,0;33636;4593,95;12;4
2023-09-12 05:00:00;18297,2;11219,0;19445,7;1899,99;551,5;6374,9;33472;4433,52;12;5
2023-09-12 06:00:00;19032,0;11475,9;19919,3;1948,24;519,7;6385,5;32815;4381,25;12;6
2023-09-12 07:00:00;19664,5;11528,1;20574,6;1948,24;528,2;6450,3;34430;4267,36;12;7
2023-09-12 08:00:00;22545,7;11704,4;23367,9;2198,01;564,2;8515,5;41150;4136,29;12;8
2023-09-12 09:00:00;23845,8;12394,3;24458,0;2223,24;581,7;8653,7;43800;4233,17;12;9
2023-09-12 10:00:00;24351,7;13354,7;25253,0;2010,0;587,5;8673,4;44835;4306,41;12;10
2023-09-12 11:00:00;24883,5;14029,2;25915,0;1899,99;595,9;8877,3;45754;4244,53;12;11
2023-09-12 12:00:00;23668,4;14114,5;24994,9;1649,99;591,2;7900,0;45545;4224,14;12;12
2023-09-12 13:00:00;24575,0;14157,9;25694,8;1925,26;602,9;8131,5;46298;4250,11;12;13
2023-09-12 14:00:00;25594,5;13749,4;26713,8;2050,01;606,2;9721,7;46881;4392,04;12;14
2023-09-12 15:00:00;25621,2;13080,5;26689,0;1999,0;596,7;10606,0;46612;4519,98;12;15
2023-09-12 16:00:00;25618,9;12540,3;26603,3;1850,01;480,2;11213,2;46221;4740,99;12;16
2023-09-12 17:00:00;25338,9;11723,6;25944,7;2212,0;468,1;11508,4;45381;5060,25;12;17
2023-09-12 18:00:00;24987,6;11321,8;25264,8;2499,99;464,0;11429,6;44132;5125,01;12;18
2023-09-12 19:00:00;25344,7;11552,6;25475,0;2500,0;462,6;11636,8;44362;4899,15;12;19
2023-09-12 20:00:00;24984,5;11257,4;25259,3;2441,42;550,4;11732,9;44074;5112,67;12;20
2023-09-12 21:00:00;23998,1;10977,6;24676,9;1900,0;551,3;11634,9;42917;5138,72;12;21
2023-09-12 22:00:00;21963,9;10779,7;22313,2;2137,67;538,2;8278,7;41765;4911,6;12;22
2023-09-12 23:00:00;20946,0;10554,7;21446,3;2063,33;534,8;8277,5;40098;4512,82;12;23
2023-09-13 00:00:00;19489,9;11623,6;20447,3;2067,23;983,7;6815,9;37179;4561,03;13;0
2023-09-13 01:00:00;18613,1;10630,9;19783,4;1957,64;987,0;7246,5;35650;4096,37;13;1
2023-09-13 02:00:00;18123,0;10495,7;19250,0;1888,91;990,0;7010,7;34473;3865,31;13;2
2023-09-13 03:00:00;17763,1;10351,9;19029,5;1549,02;990,2;7068,3;33677;3581,31;13;3
2023-09-13 04:00:00;17729,0;10101,8;18864,9;1817,0;988,3;7137,7;33188;3479,55;13;4
2023-09-13 05:00:00;17763,7;10096,2;18977,6;1890,0;987,7;7125,9;32984;3445,35;13;5
2023-09-13 06:00:00;18295,4;10435,4;19446,2;1890,0;956,7;7200,8;32378;3432,17;13;6
2023-09-13 07:00:00;18831,0;10732,4;20040,3;1841,0;966,8;7012,5;33745;3363,81;13;7
2023-09-13 08:00:00;22447,1;11166,6;23079,0;2250,0;1010,5;8760,8;38830;3114,46;13;8
2023-09-13 09:00:00;23798,8;12203,8;24469,7;2198,0;1032,5;9111,7;41886;2881,5;13;9
2023-09-13 10:00:00;24280,6;13314,2;25491,0;1685,0;1045,8;9281,1;43433;2916,72;13;10
2023-09-13 11:00:00;24976,7;13763,6;25916,5;1900,0;1054,1;9153,0;44771;2867,36;13;11
2023-09-13 12:00:00;23518,6;14348,0;25084,2;1544,2;1052,1;7842,9;44475;2898,95;13;12
2023-09-13 13:00:00;24391,7;14056,2;25663,5;1900,0;1062,7;8052,4;45600;2967,7;13;13
2023-09-13 14:00:00;25374,9;13646,2;26506,5;2023,23;1065,5;9817,7;46584;3146,47;13;14
2023-09-13 15:00:00;25481,4;12936,9;26380,9;2035,0;1054,2;10374,8;46429;3387,98;13;15
2023-09-13 16:00:00;25465,4;11897,2;26284,7;2078,23;936,3;10991,4;46107;3644,77;13;16
2023-09-13 17:00:00;25206,6;10977,5;25639,7;2327,23;924,5;11356,1;45153;3916,4;13;17
2023-09-13 18:00:00;24901,3;10753,6;25059,6;2595,26;913,6;11382,9;43605;3891,66;13;18
2023-09-13 19:00:00;25112,6;10703,3;25259,8;2597,67;911,4;11182,3;43729;3952,11;13;19
2023-09-13 20:00:00;24337,3;10691,1;24715,6;2440,0;1000,0;11624,3;42964;4285,42;13;20
2023-09-13 21:00:00;23186,4;10608,1;23618,8;2199,99;998,0;10358,4;41637;4286,7;13;21
2023-09-13 22:00:00;21271,3;10396,6;21875,4;2049,99;984,7;8996,7;40269;4016,93;13;22
2023-09-13 23:00:00;20265,0;10217,0;21052,4;1978,24;979,3;8659,5;38582;3541,13;13;23
2023-09-14 00:00:00;19361,4;10850,6;20216,8;2037,24;590,5;7320,5;36040;3217,72;14;0
2023-09-14 01:00:00;18413,8;10126,7;19662,2;1899,99;597,1;7817,1;34373;2809,73;14;1
2023-09-14 02:00:00;18237,2;9805,8;19408,8;1899,99;602,3;7828,0;33240;2594,96;14;2
2023-09-14 03:00:00;18034,9;9717,5;19273,0;1799,99;604,0;7935,7;32469;2353,12;14;3
2023-09-14 04:00:00;17857,4;9790,2;19269,4;1499,99;602,9;7987,0;32070;2315,7;14;4
2023-09-14 05:00:00;18019,3;9453,1;19236,1;1878,23;604,7;8007,0;31993;2288,34;14;5
2023-09-14 06:00:00;18630,4;9648,1;19620,0;1932,0;574,1;7967,2;31630;2249,38;14;6
2023-09-14 07:00:00;19105,6;9596,0;20172,4;1878,24;587,0;8037,0;33163;2180,82;14;7
2023-09-14 08:00:00;22168,2;10272,9;22812,3;2210,7;625,7;9299,3;38857;1942,76;14;8
2023-09-14 09:00:00;23901,9;11907,5;24690,0;1900,0;642,5;9747,6;41773;1674,21;14;9
2023-09-14 10:00:00;24271,4;12873,3;25421,7;2000,0;655,3;9187,2;42939;1654,88;14;10
2023-09-14 11:00:00;24662,4;13428,4;25752,3;1999,99;657,6;9178,4;44196;1630,95;14;11
2023-09-14 12:00:00;23325,5;13429,7;24667,9;1596,99;654,6;8095,7;43741;1711,45;14;12
2023-09-14 13:00:00;24137,6;13500,9;25346,4;1899,99;664,1;8227,6;45180;1888,8;14;13
2023-09-14 14:00:00;24945,3;13126,6;26198,4;1899,99;666,3;10008,5;46126;2146,52;14;14
2023-09-14 15:00:00;24889,6;12346,6;26102,3;1880,0;656,2;10774,7;46089;2315,83;14;15
2023-09-14 16:00:00;24969,4;11244,5;26038,6;1999,0;536,1;11754,6;45855;2519,61;14;16
2023-09-14 17:00:00;24993,4;10479,5;25536,4;2200,0;524,7;12053,5;44751;2729,57;14;17
2023-09-14 18:00:00;24899,3;10163,6;25150,8;2500,0;512,6;12203,2;42784;2837,49;14;18
2023-09-14 19:00:00;25098,7;10456,0;25283,8;2595,27;508,4;12028,0;42767;3077,94;14;19
2023-09-14 20:00:00;24526,2;10258,5;25035,6;2398,0;600,6;12242,6;42188;3354,26;14;20
2023-09-14 21:00:00;23334,4;10126,5;23870,0;2198,0;593,0;11302,2;40940;3332,58;14;21
2023-09-14 22:00:00;21328,0;10210,6;22036,0;2030,01;578,8;8452,4;39587;3043,98;14;22
2023-09-14 23:00:00;20083,2;10116,8;21122,8;1900,0;571,5;8445,9;37939;2760,54;14;23
2023-09-15 00:00:00;19368,2;10398,9;19757,5;2099,99;1061,8;6870,4;36951;2601,17;15;0
2023-09-15 01:00:00;18621,1;9713,7;19671,5;2049,99;1060,1;7592,8;35272;2407,06;15;1
2023-09-15 02:00:00;18146,5;9577,9;19208,8;1921,66;1059,6;7615,6;33958;2286,45;15;2
2023-09-15 03:00:00;17889,6;9645,7;19043,7;1833,22;1061,8;7552,4;32944;2083,41;15;3
2023-09-15 04:00:00;17744,6;9584,2;18969,8;1698,89;1061,9;7583,6;32292;1987,16;15;4
2023-09-15 05:00:00;18025,5;9398,5;18988,8;1921,67;1066,1;7586,3;32249;1912,61;15;5
2023-09-15 06:00:00;18464,2;9652,7;19406,8;1949,0;1073,2;7614,8;31939;1852,52;15;6
2023-09-15 07:00:00;18979,4;9836,4;20172,5;1899,0;1082,1;7562,7;33545;1808,97;15;7
2023-09-15 08:00:00;21928,4;10321,8;23026,9;2100,0;1125,0;9547,4;38879;1595,73;15;8
2023-09-15 09:00:00;23753,4;11399,0;24610,3;1999,0;1148,0;10122,1;41682;1399,33;15;9
2023-09-15 10:00:00;24396,5;12339,5;25504,9;1684,99;1157,2;10162,0;42873;1429,74;15;10
2023-09-15 11:00:00;24325,6;13001,9;25578,5;1999,0;1160,6;9388,0;44034;1531,2;15;11
2023-09-15 12:00:00;22973,1;13564,4;24860,1;1499,99;1154,7;8392,9;43178;1752,44;15;12
2023-09-15 13:00:00;23113,8;13616,6;25088,3;1499,98;1151,4;8638,3;44291;2008,15;15;13
2023-09-15 14:00:00;24613,6;13139,3;25993,5;1949,01;1158,7;9491,8;46164;2199,22;15;14
2023-09-15 15:00:00;24602,4;12379,1;25426,1;2099,99;1149,4;9416,9;46188;2378,05;15;15
2023-09-15 16:00:00;24398,7;11187,0;24919,2;2199,98;1019,5;9881,4;45958;2617,16;15;16
2023-09-15 17:00:00;24769,1;10603,9;24925,9;2424,37;1008,4;11085,6;44750;2897,51;15;17
2023-09-15 18:00:00;24622,1;10583,4;24638,2;2649,99;1000,4;11367,1;42666;2904,12;15;18
2023-09-15 19:00:00;24866,3;10341,5;24187,4;2700,0;999,3;11077,5;42609;3113,28;15;19
2023-09-15 20:00:00;24431,8;10070,9;24158,9;2700,0;1091,1;11251,8;42001;3349,87;15;20
2023-09-15 21:00:00;23058,9;10035,8;23447,5;2299,99;1085,3;10698,0;40771;3455,36;15;21
2023-09-15 22:00:00;21208,1;10103,1;21661,9;2178,0;1070,3;8671,2;39546;3368,08;15;22
2023-09-15 23:00:00;20115,2;10069,7;21413,2;2049,99;1060,6;8630,4;38039;3293,47;15;23
2023-09-16 00:00:00;18817,5;9566,7;19472,6;2164,51;569,6;7847,2;37148;3254,25;16;0
2023-09-16 01:00:00;18593,5;8789,5;19323,5;2101,96;569,5;8488,9;35238;3083,7;16;1
2023-09-16 02:00:00;18148,9;8801,1;19286,1;2044,24;576,4;8638,2;33730;3037,26;16;2
2023-09-16 03:00:00;17904,3;9069,2;18991,3;1900,0;576,8;8343,7;32645;2915,27;16;3
2023-09-16 04:00:00;17744,9;9100,4;18793,1;1898,89;572,5;8347,5;32084;2895,72;16;4
2023-09-16 05:00:00;17615,7;9138,9;18499,5;2032,99;573,0;7770,6;31843;2930,76;16;5
2023-09-16 06:00:00;17978,9;9659,1;18699,2;2049,0;573,9;7321,3;30964;2998,04;16;6
2023-09-16 07:00:00;17678,9;9647,9;18677,4;1910,4;577,3;7117,0;31849;3074,87;16;7
2023-09-16 08:00:00;19503,5;10377,3;20449,0;2122,99;610,7;7540,2;36333;2948,2;16;8
2023-09-16 09:00:00;20824,6;11803,0;22221,0;2044,23;627,4;7671,4;38918;2916,48;16;9
